features,label,prediction
"[3.0,5.0,4.0]",8,15.107501721629045
"[2.0,2.0,4.0]",4,14.688458028511864
"[4.0,4.0,2.0]",4,14.857325615728065
"[25.0,12.0,12.0]",24,18.894747640495044
"[24.0,25.0,12.0]",18,20.20553744621191
"[12.0,7.0,12.0]",1,17.123075814994056
"[4.0,12.0,12.0]",18,16.906049486693327
"[7.0,18.0,4.0]",6,16.89179108777489
"[1.0,12.0,12.0]",2,16.621949750435938
"[9.0,12.0,123.0]",14,30.519808096307766
"[12.0,1.0,14.0]",12,16.711149677240936
"[3.0,1.0,12.0]",12,15.622089044159125
"[1.0,9.0,12.0]",25,16.297605969404557
"[29.0,14.0,25.0]",2,21.028725734205196
"[1.0,2.0,29.0]",24,17.553275920296667
"[2.0,26.0,24.0]",1,19.650822519859414
"[24.0,12.0,1.0]",12,17.497859894706185
"[2.0,12.0,12.0]",12,16.716649662521736
"[12.0,2.0,12.0]",30,16.582502846608417
"[30.0,12.0,2.0]",12,18.184440079375783
"[12.0,48.0,12.0]",4,21.555774155756303
"[28.0,4.0,12.0]",24,18.313930627335406
"[12.0,2.0,2.0]",5,15.398695725060175
"[2.0,12.0,4.0]",32,15.769603965283144
"[5.0,32.0,2.0]",1,17.979234150773443
"[24.0,2.0,12.0]",2,17.71890179163797
"[72.0,2.0,24.0]",12,23.685066117614063
"[12.0,7.0,15.0]",24,17.47821795145853
"[3.0,13.0,12.0]",12,16.91946416828466
"[8.0,49.0,1.0]",3,19.982901267387184
"[28.0,33.0,1.0]",18,20.147066010269057
"[16.0,18.0,28.0]",4,20.58522738826283
"[8.0,16.0,12.0]",1,17.717307509745023
"[16.0,8.0,25.0]",1,19.14893931502708
"[1.0,8.0,48.0]",1,20.45119701330109
"[1.0,9.0,1.0]",8,14.995418135701492
"[4.0,17.0,1.0]",9,16.144434621375904
"[9.0,9.0,4.0]",4,16.108159568852333
"[5.0,8.0,4.0]",1,15.621245326832021
"[10.0,97.0,8.0]",20,26.190466573144686
"[56.0,8.0,20.0]",27,22.345032237684798
"[26.0,27.0,56.0]",4,25.819917792550015
"[30.0,4.0,8.0]",48,18.029807602887704
"[8.0,1.0,2.0]",48,14.911781483039864
"[48.0,8.0,1.0]",2,19.338199410056774
"[32.0,2.0,48.0]",1,22.738206725897996
"[8.0,8.0,1.0]",8,15.550202926624936
"[8.0,8.0,8.0]",1,16.378867911708703
"[2.0,1.0,4.0]",2,14.580343434834736
"[5.0,1.0,1.0]",2,14.509301034627653
"[2.0,5.0,1.0]",8,14.657659673078777
"[8.0,2.0,5.0]",1,15.375038213181465
"[10.0,8.0,1.0]",2,15.739602750796529
"[2.0,10.0,8.0]",9,16.026897626548184
"[2.0,9.0,2.0]",1,15.208498759942113
"[1.0,49.0,18.0]",4,21.332473989418617
"[8.0,12.0,12.0]",4,17.284849135036513
"[4.0,1.0,4.0]",4,14.76974325900633
"[8.0,1.0,4.0]",4,15.148542907349512
"[4.0,4.0,4.0]",4,15.094087040037712
"[6.0,8.0,8.0]",4,16.18946808753711
"[4.0,4.0,4.0]",1,15.094087040037712
"[4.0,1.0,4.0]",1,14.76974325900633
"[1.0,4.0,1.0]",1,14.454845167315852
"[44.0,4.0,1.0]",9,18.52694138700508
"[4.0,4.0,1.0]",4,14.738944903573241
"[4.0,4.0,4.0]",4,15.094087040037712
"[4.0,4.0,4.0]",62,15.094087040037712
"[24.0,12.0,38.0]",24,21.877946244434668
"[20.0,20.0,48.0]",17,23.54787046705675
"[1.0,12.0,31.0]",12,18.871183281377597
"[12.0,1.0,12.0]",10,16.474388252931288
"[60.0,24.0,27.0]",12,25.282330369945797
"[24.0,28.0,13.0]",5,20.648261939398118
"[21.0,5.0,24.0]",1,19.17971438226985
"[16.0,1.0,48.0]",3,21.114893538848136
"[7.0,48.0,1.0]",24,19.78008676162426
"[26.0,6.0,53.0]",14,23.194369188865853
"[4.0,14.0,26.0]",14,18.77960864421512
"[20.0,3.0,13.0]",5,17.566597449126736
"[28.0,16.0,99.0]",12,29.910427708930627
"[12.0,1.0,60.0]",12,22.156662436362836
"[12.0,14.0,42.0]",14,21.431299335378668
"[108.0,12.0,21.0]",5,27.820266753009523
"[2.0,7.0,32.0]",4,18.543690937232576
"[16.0,4.0,1.0]",60,15.875343848602792
"[14.0,60.0,16.0]",1,23.516071952672725
"[48.0,1.0,14.0]",144,20.12034651232959
"[12.0,1.0,144.0]",60,32.10064225736805
"[16.0,14.0,24.0]",5,19.679246164935023
"[24.0,108.0,9.0]",12,28.82390658494906
"[24.0,3.0,13.0]",5,17.945397097469918
"[1.0,17.0,5.0]",6,16.333857733737812
"[96.0,21.0,6.0]",12,25.881188468751766
"[12.0,96.0,21.0]",12,27.810701061651862
"[12.0,12.0,1.0]",55,16.361460949676633
"[6.0,52.0,24.0]",13,22.840601603807926
"[24.0,2.0,17.0]",1,18.31080535241209
"[6.0,18.0,1.0]",17,16.441949039224625
"[17.0,6.0,18.0]",22,18.198745054674852
"[3.0,1.0,12.0]",10,15.622089044159125
"[10.0,3.0,1.0]",6,15.19902978241089
"[12.0,16.0,8.0]",61,17.622584309468913
"[25.0,61.0,12.0]",5,24.192362730674315
"[5.0,25.0,61.0]",117,24.206894012168163
"[2.0,5.0,117.0]",3,28.389822283038356
"[24.0,6.0,96.0]",12,28.095339987351693
"[2.0,16.0,12.0]",29,17.14910803723025
"[12.0,12.0,1.0]",12,16.361460949676633
"[6.0,5.0,2.0]",20,15.154840033576784
"[97.0,20.0,6.0]",36,25.86777378716043
"[1.0,24.0,12.0]",24,17.919324874561475
"[12.0,11.0,32.0]",45,19.923148432799046
"[48.0,60.0,50.0]",16,30.7608131768538
"[24.0,12.0,16.0]",12,19.273570577028543
"[5.0,42.0,4.0]",1,19.29714151185437
"[12.0,9.0,120.0]",1,30.1244219150693
"[1.0,12.0,9.0]",12,16.26680761397147
"[12.0,1.0,12.0]",12,16.474388252931288
"[24.0,12.0,12.0]",22,18.800047728409247
"[13.0,124.0,12.0]",24,29.867183187303823
"[37.0,12.0,27.0]",1,21.806857267846954
"[96.0,29.0,7.0]",12,26.86448593032361
"[28.0,108.0,12.0]",4,29.55784836975672
"[4.0,16.0,48.0]",6,21.600213498975503
"[98.0,6.0,4.0]",113,24.21210796345679
"[8.0,4.0,18.0]",23,17.13021665854843
"[13.0,4.0,24.0]",96,18.314000491906356
"[17.0,96.0,13.0]",12,27.337154924842253
"[12.0,17.0,96.0]",86,28.148201572770546
"[1.0,1.0,5.0]",6,14.604024234903765
"[13.0,76.0,10.0]",15,24.440921266492033
"[15.0,13.0,76.0]",2,25.632228691222945
"[1.0,2.0,15.0]",1,15.895945950129132
"[37.0,32.0,1.0]",4,20.89125062536409
"[4.0,37.0,32.0]",3,21.976528571718006
"[12.0,17.0,1.0]",23,16.902033918062273
"[2.0,36.0,24.0]",27,20.731968456630696
"[27.0,2.0,36.0]",84,20.84413861961113
"[72.0,84.0,27.0]",12,32.90560493560302
"[34.0,37.0,13.0]",7,22.56829240335023
"[6.0,7.0,34.0]",16,19.159252009885407
"[9.0,57.0,12.0]",12,22.244705762593068
"[25.0,12.0,12.0]",38,18.894747640495044
"[93.0,5.0,46.0]",49,28.60248371985329
"[16.0,44.0,13.0]",6,21.6204961415458
"[51.0,12.0,6.0]",1,20.646661081796793
"[22.0,15.0,1.0]",8,17.632803851565974
"[18.0,42.0,31.0]",6,23.724519597149964
"[62.0,64.0,6.0]",1,27.310318985951206
"[3.0,8.0,1.0]",10,15.076703366195957
"[10.0,3.0,8.0]",18,16.027694767494655
"[6.0,12.0,6.0]",1,16.385165037935977
"[6.0,1.0,6.0]",10,15.195904507487569
"[4.0,8.0,10.0]",36,16.23682968767517
"[36.0,4.0,8.0]",6,18.598007075402478
"[2.0,2.0,6.0]",2,14.925219452821512
"[6.0,7.0,2.0]",3,15.371069220931041
"[3.0,2.0,8.0]",8,15.256680789216956
"[7.0,12.0,8.0]",9,16.71662637433142
"[9.0,7.0,12.0]",12,16.838976078736668
"[6.0,15.0,3.0]",1,16.35436668250289
"[2.0,6.0,9.0]",4,15.712819963994496
"[2.0,2.0,1.0]",33,14.333315892047393
"[3.0,18.0,1.0]",6,16.157849302967236
"[6.0,3.0,18.0]",6,16.83270224069971
"[1.0,12.0,20.0]",6,17.56899544767453
"[12.0,6.0,1.0]",23,15.712773387613865
"[9.0,19.0,19.0]",15,18.96501618794597
"[15.0,9.0,19.0]",18,18.45206972368947
"[18.0,15.0,9.0]",6,18.201049900461385
"[2.0,6.0,18.0]",4,16.778246373387912
"[10.0,1.0,4.0]",30,15.337942731521105
"[30.0,10.0,1.0]",6,17.849830179866704
"[6.0,30.0,10.0]",13,18.804750572743576
"[10.0,1.0,8.0]",21,15.8114655801404
"[23.0,27.0,28.0]",28,22.221158115957554
"[6.0,45.0,19.0]",4,21.49189588729391
"[4.0,6.0,45.0]",15,20.16392542573975
"[2.0,1.0,15.0]",6,15.8825312685378
"[14.0,1.0,11.0]",1,16.545407364948055
"[3.0,43.0,1.0]",6,18.860714144895436
"[86.0,90.0,5.0]",24,32.27571559946081
"[15.0,48.0,24.0]",15,23.26044243787158
"[25.0,15.0,15.0]",17,19.5742335579909
"[17.0,25.0,15.0]",12,19.89778019807581
"[24.0,2.0,12.0]",25,17.71890179163797
"[12.0,24.0,12.0]",27,18.96102390750523
"[12.0,12.0,5.0]",13,16.834983798295927
"[48.0,24.0,13.0]",14,22.48860145474871
"[14.0,14.0,48.0]",24,22.330983432479208
"[48.0,2.0,24.0]",24,21.412268227554957
"[2.0,12.0,12.0]",72,16.716649662521736
"[8.0,12.0,12.0]",24,17.284849135036513
"[8.0,15.0,72.0]",12,24.712035645357332
"[37.0,2.0,48.0]",24,23.21170628632698
"[14.0,24.0,37.0]",12,22.10994153554742
"[12.0,14.0,24.0]",16,19.30044651659184
"[66.0,3.0,12.0]",1,21.804412692918525
"[1.0,13.0,1.0]",4,15.427876510410005
"[49.0,11.0,8.0]",20,20.585908088257725
"[17.0,24.0,12.0]",73,19.434523467934213
"[12.0,18.0,19.0]",22,19.14100133052623
"[6.0,5.0,22.0]",9,17.522454276673265
"[24.0,34.0,1.0]",7,19.876380955603
"[8.0,7.0,24.0]",30,18.16484471250876
"[4.0,5.0,8.0]",6,15.675724482334136
"[4.0,702.0,1.0]",8,90.20293129020855
"[28.0,16.0,8.0]",5,19.137782902841646
"[1.0,2.0,8.0]",3,15.067280965045365
"[3.0,1.0,2.0]",24,14.438281922610885
"[6.0,1.0,4.0]",25,14.95914308317792
"[17.0,13.0,24.0]",37,19.66583148334369
"[40.0,37.0,17.0]",3,23.6100147244843
"[4.0,1.0,64.0]",9,21.872585988295768
"[28.0,2.0,9.0]",1,17.74255930351668
"[2.0,29.0,4.0]",10,17.60755205779432
"[10.0,2.0,29.0]",13,18.40557512906883
"[1.0,21.0,13.0]",6,17.713361805684915
"[1.0,3.0,4.0]",4,14.701872710103196
"[8.0,28.0,4.0]",13,18.067636936631967
"[13.0,8.0,28.0]",15,19.219981715234162
"[15.0,13.0,8.0]",6,17.582340264694917
"[8.0,6.0,6.0]",10,15.9258773000448
"[5.0,7.0,10.0]",1,16.223415006083837
"[1.0,5.0,7.0]",3,15.273244033921925
"[9.0,8.0,16.0]",4,17.42061352103309
"[14.0,3.0,8.0]",1,16.40649441583784
"[8.0,2.0,16.0]",17,16.677226046884527
"[1.0,16.0,8.0]",10,16.580885276525155
"[8.0,1.0,8.0]",10,15.622065755968809
"[9.0,4.0,8.0]",2,16.041109449085987
"[11.0,2.0,8.0]",8,16.014280085903323
"[9.0,8.0,8.0]",2,16.4735678237945
"[72.0,9.0,8.0]",72,22.547776878876775
"[3.0,3.0,8.0]",18,15.364795382894084
"[18.0,3.0,3.0]",1,16.193390503406903
"[2.0,8.0,10.0]",12,16.047429863503577
"[3.0,9.0,8.0]",8,16.013482944956852
"[19.0,9.0,10.0]",73,17.765442962639234
"[2.0,73.0,19.0]",1,24.14030486191031
"[1.0,12.0,1.0]",4,15.319761916732876
"[11.0,34.0,4.0]",2,19.000424234952124
"[1.0,2.0,11.0]",1,15.422423101509835
"[16.0,1.0,1.0]",2,15.551000067571408
"[18.0,7.0,6.0]",6,16.98099101457989
"[6.0,7.0,12.0]",1,16.55487634247928
"[6.0,6.0,1.0]",12,15.144573915099087
"[1.0,4.0,12.0]",6,15.757033001018916
"[3.0,1.0,1.0]",37,14.319901210456061
"[1.0,4.0,2.0]",8,14.573225879470677
"[1.0,4.0,2.0]",1,14.573225879470677
"[2.0,2.0,4.0]",2,14.688458028511864
"[2.0,2.0,2.0]",2,14.451696604202217
"[2.0,2.0,2.0]",1,14.451696604202217
"[1.0,1.0,3.0]",2,14.367262810594116
"[2.0,1.0,1.0]",3,14.225201298370266
"[3.0,2.0,1.0]",1,14.428015804133189
"[1.0,3.0,2.0]",2,14.465111285793549
"[2.0,1.0,2.0]",2,14.343582010525088
"[2.0,1.0,2.0]",16,14.343582010525088
"[8.0,2.0,3.0]",1,15.138276788871817
"[4.0,12.0,5.0]",6,16.07738450160956
"[18.0,3.0,6.0]",6,16.548532639871375
"[36.0,6.0,6.0]",4,18.57747483844709
"[4.0,36.0,6.0]",30,18.790515462015456
"[4.0,30.0,4.0]",9,17.90506647564304
"[96.0,48.0,49.0]",12,33.89065312069165
"[12.0,96.0,48.0]",18,31.006980289832107
"[12.0,48.0,48.0]",6,25.817479793329966
"[6.0,48.0,6.0]",96,20.277290410312585
"[96.0,6.0,48.0]",6,29.231459474097452
"[6.0,96.0,6.0]",12,25.466790906814726
"[11.0,48.0,66.0]",48,27.853632700031
"[54.0,48.0,11.0]",6,25.414789751204907
"[9.0,6.0,6.0]",6,16.020577212130597
"[120.0,6.0,6.0]",3,26.53226745365395
"[6.0,3.0,120.0]",54,28.907534880491756
"[26.0,96.0,24.0]",48,29.491641967317477
"[1.0,24.0,18.0]",24,18.62960914749042
"[24.0,3.0,24.0]",36,19.247584931172984
"[36.0,24.0,3.0]",1,20.168395388170918
"[48.0,1.0,36.0]",1,22.724722179735718
"[8.0,16.0,12.0]",24,17.717307509745023
"[24.0,33.0,12.0]",12,21.070454195628933
"[27.0,12.0,28.0]",3,20.97823885914382
"[25.0,15.0,25.0]",60,20.75804067953914
"[77.0,28.0,15.0]",49,25.90411870425495
"[60.0,15.0,25.0]",5,24.072537602542
"[13.0,5.0,60.0]",20,22.683820723157147
"[61.0,15.0,12.0]",1,22.628288256615082
"[2.0,18.0,13.0]",25,17.48371793673933
"[12.0,12.0,2.0]",25,16.479841661831458
"[24.0,25.0,12.0]",161,20.20553744621191
"[161.0,24.0,25.0]",70,34.61026006630154
"[39.0,50.0,70.0]",3,31.19498227440684
"[75.0,44.0,136.0]",32,41.76861854965111
"[2.0,35.0,3.0]",114,18.137858907702263
"[114.0,2.0,35.0]",70,28.964650258920557
"[17.0,70.0,114.0]",1,36.48262741687414
"[2.0,1.0,17.0]",4,16.11929269284745
"[33.0,22.0,109.0]",37,32.21642195297062
"[26.0,25.0,37.0]",96,23.3544550742541
"[12.0,12.0,37.0]",15,20.623166587250296
"[25.0,3.0,15.0]",12,18.276858433865364
"[24.0,12.0,14.0]",2,19.036809152718895
"[1.0,6.0,3.0]",48,14.907835778979756
"[3.0,3.0,13.0]",12,15.956698943668204
"[12.0,3.0,12.0]",16,16.690617440285543
"[16.0,12.0,3.0]",12,16.977022022329464
"[12.0,16.0,12.0]",12,18.09610715808821
"[51.0,62.0,12.0]",13,26.762675038582138
"[36.0,4.0,13.0]",12,19.1899106361766
"[12.0,12.0,12.0]",15,17.663648783379696
"[3.0,3.0,2.0]",13,14.65451110996514
"[13.0,3.0,3.0]",31,15.719890942977925
"[37.0,31.0,13.0]",1,22.20370457754485
"[6.0,12.0,1.0]",1,15.793261477161856
"[4.0,13.0,1.0]",29,15.711976246667392
"[48.0,29.0,4.0]",72,21.963748013740933
"[5.0,60.0,3.0]",14,21.124823485887852
"[19.0,2.0,4.0]",2,16.298356533970395
"[4.0,12.0,12.0]",8,16.906049486693327
"[1.0,3.0,7.0]",7,15.057014846567668
"[15.0,4.0,12.0]",12,17.08283177022006
"[2.0,2.0,49.0]",1,20.015590075478944
"[13.0,24.0,25.0]",2,20.594673077603737
"[12.0,1.0,50.0]",5,20.9728553148146
"[14.0,26.0,5.0]",24,18.537987933947313
"[62.0,12.0,13.0]",3,22.517025099824316
"[6.0,5.0,12.0]",30,16.338647155125024
"[24.0,61.0,15.0]",12,24.45280495505299
"[12.0,24.0,61.0]",16,24.761678803091606
"[27.0,57.0,12.0]",5,23.949304180137396
"[12.0,36.0,5.0]",16,19.429734046546997
"[25.0,14.0,2.0]",61,17.927169706301058
"[27.0,61.0,25.0]",1,25.920711812858617
"[12.0,37.0,1.0]",25,19.06432579160483
"[24.0,62.0,25.0]",4,25.744726670278357
"[1.0,13.0,4.0]",50,15.783018646874476
"[151.0,6.0,50.0]",2,34.67671606312588
"[30.0,49.0,3.0]",8,22.303060757584344
"[7.0,15.0,24.0]",4,18.935061549839986
"[29.0,12.0,10.0]",3,19.03678586452858
"[12.0,3.0,29.0]",13,18.70308954691755
"[13.0,12.0,3.0]",152,16.692922286072076
"[4.0,2.0,8.0]",31,15.351380701302752
"[2.0,31.0,4.0]",8,17.823781245148574
"[1.0,12.0,8.0]",2,16.148426901816645
"[1.0,2.0,1.0]",2,14.238615979961597
"[16.0,2.0,1.0]",8,15.659114661248536
"[16.0,7.0,145.0]",4,33.246510179928826
"[7.0,1.0,4.0]",2,15.053842995263716
"[1.0,1.0,2.0]",2,14.248882098439292
"[4.0,1.0,8.0]",1,15.243266107625624
"[1.0,3.0,1.0]",1,14.346730573638725
"[8.0,1.0,1.0]",8,14.793400770885041
"[8.0,8.0,1.0]",8,15.550202926624936
"[8.0,8.0,8.0]",1,16.378867911708703
"[2.0,1.0,8.0]",8,15.053866283454033
"[4.0,1.0,3.0]",2,14.651362546851505
"[8.0,10.0,2.0]",4,15.884812826134016
"[3.0,6.0,158.0]",3,33.44624598714906
"[3.0,3.0,6.0]",1,15.128033958584437
"[1.0,3.0,3.0]",2,14.583491997948373
"[2.0,1.0,3.0]",1,14.461962722679912
"[1.0,1.0,6.0]",152,14.722404947058589
"[9.0,6.0,1.0]",4,15.428673651356476
"[4.0,9.0,6.0]",5,15.871421432733001
"[5.0,5.0,4.0]",1,15.296901545800637
"[1.0,1.0,2.0]",3,14.248882098439292
"[4.0,13.0,5.0]",13,16.185499095286687
"[1.0,13.0,4.0]",3,15.783018646874476
"[9.0,26.0,3.0]",12,17.82772694920868
"[15.0,6.0,25.0]",12,18.838010215587026
"[13.0,12.0,15.0]",39,18.113490831929965
"[24.0,12.0,2.0]",11,17.61624060686101
"[1.0,8.0,11.0]",4,16.071110663572604
"[4.0,1.0,8.0]",14,15.243266107625624
"[12.0,8.0,14.0]",17,17.46795183298083
"[3.0,12.0,12.0]",15,16.811349574607533
"[12.0,1.0,15.0]",2,16.82953038939576
"[26.0,4.0,13.0]",7,18.24291151531864
"[7.0,26.0,4.0]",19,17.756707837191914
"[1.0,6.0,1.0]",13,14.67107435467011
"[13.0,1.0,6.0]",5,15.85880389208814
"[9.0,18.0,9.0]",7,17.673094472720603
"[6.0,20.0,10.0]",3,17.723604635972297
"[3.0,6.0,20.0]",8,17.109707709783358
"[14.0,2.0,48.0]",16,21.03360830835367
"[16.0,14.0,2.0]",17,17.074870497528895
"[13.0,17.0,16.0]",2,18.77244451247043
"[86.0,74.0,35.0]",48,34.09730346527148
"[43.0,15.0,91.0]",40,30.275766099301848
"[72.0,53.0,13.0]",56,27.896722561444527
"[237.0,56.0,72.0]",41,50.83101385376686
"[41.0,152.0,51.0]",8,40.16283712270383
"[15.0,8.0,41.0]",58,20.948330797418468
"[20.0,58.0,15.0]",51,23.74966152567842
"[150.0,112.0,36.0]",27,44.38483311064811
"[218.0,29.0,41.0]",33,42.44281941805474
"[26.0,15.0,21.0]",53,20.37921774300564
"[12.0,4.0,55.0]",16,21.889102656620103
"[20.0,77.0,169.0]",45,44.03446847738674
"[51.0,124.0,9.0]",66,33.110637710099596
"[31.0,255.0,36.0]",45,48.5759304682677
"[214.0,26.0,2.0]",152,37.12282821464203
"[1054.0,37.0,90.0]",40,128.27751756678356
"[13.0,12.0,32.0]",131,20.12596293856197
"[22.0,68.0,26.0]",76,26.32239512032436
"[21.0,76.0,22.0]",81,26.619089109036288
"[167.0,38.0,26.0]",11,36.81044456245094
"[4.0,43.0,166.0]",24,38.48823156252718
"[36.0,24.0,4.0]",60,20.286776100325742
"[4.0,19.0,54.0]",354,22.634841552935832
"[30.0,221.0,3.0]",30,40.898770870050356
"[30.0,30.0,221.0]",2,46.05587872747053
"[1.0,24.0,31.0]",14,20.16855840550313
"[39.0,10.0,14.0]",84,20.24107864665158
"[12.0,47.0,465.0]",39,75.07412216821443
"[204.0,39.0,12.0]",26,38.765125933134975
"[44.0,26.0,204.0]",71,44.93674701533116
"[11.0,71.0,44.0]",32,27.735892687198817
"[21.0,123.0,30.0]",67,32.647520709099894
"[67.0,21.0,123.0]",26,36.985434340378085
"[8.0,26.0,67.0]",19,25.30939261503162
"[70.0,117.0,26.0]",84,36.165605990621835
"[232.0,23.0,23.0]",52,40.989077806406286
"[23.0,52.0,232.0]",25,49.07368823746984
"[60.0,25.0,23.0]",52,24.91692211500363
"[47.0,122.0,71.0]",9,39.855213028001245
"[9.0,47.0,122.0]",56,34.18543816285242
"[56.0,9.0,47.0]",33,25.649426059542172
"[41.0,2.0,30.0]",8,21.45965311588333
"[121.0,8.0,41.0]",22,30.986521478512838
"[11.0,73.0,22.0]",43,25.347746207146947
"[27.0,43.0,11.0]",17,22.317319156502776
"[31.0,111.0,12.0]",35,30.16629188704549
"[11.0,35.0,31.0]",30,22.3048180568095
"[27.0,102.0,133.0]",51,43.13852706634185
"[51.0,27.0,102.0]",34,33.63292835381681
"[29.0,122.0,26.0]",32,32.82348256348984
"[170.0,32.0,29.0]",1,36.80099887311002
"[45.0,14.0,1.0]",10,19.702787235862154
"[25.0,36.0,40.0]",53,24.804157829081184
"[72.0,130.0,140.0]",20,51.25589671824602
"[263.0,40.0,20.0]",49,45.40758103711266
"[12.0,49.0,263.0]",11,51.37744750029424
"[258.0,11.0,12.0]",52,40.85171256280837
"[52.0,258.0,11.0]",334,47.9294545992302
"[67.0,13.0,20.0]",41,23.92730423901419
"[121.0,30.0,41.0]",22,33.36504253940966
"[2.0,22.0,121.0]",100,30.70129322416883
"[722.0,82.0,100.0]",44,102.88611059131829
"[7.0,25.0,44.0]",11,22.383821729707748
"[32.0,15.0,78.0]",50,27.69511780834538
"[50.0,32.0,15.0]",59,23.779679452646974
"[59.0,50.0,32.0]",42,28.59051345423945
"[62.0,42.0,59.0]",35,31.20597566926006
"[40.0,35.0,62.0]",72,28.720917584097123
"[320.0,27.0,70.0]",115,55.31902191594156
"[27.0,115.0,320.0]",122,66.6812099570966
"[21.0,122.0,27.0]",48,32.1842639789583
"[25.0,140.0,49.0]",1,37.113501980895904
"[14.0,1.0,25.0]",46,18.202737335115593
"[38.0,60.0,219.0]",32,49.820154410161095
"[21.0,11.0,63.0]",11,24.445249718370754
"[17.0,17.0,23.0]",22,19.97990914589738
"[22.0,17.0,17.0]",44,19.743124433397416
"[35.0,5.0,76.0]",165,26.66131018352184
"[165.0,35.0,5.0]",97,33.81070600199666
"[327.0,143.0,97.0]",1,71.71949339526923
"[64.0,40.0,20.0]",24,26.56229853203926
"[152.0,10.0,157.0]",70,47.87061055048635
"[4.0,70.0,152.0]",11,39.7499956216421
"[38.0,40.0,40.0]",11,26.467715060905043
"[18.0,31.0,11.0]",10,20.16764482360508
"[71.0,40.0,10.0]",6,26.041390795091594
"[51.0,23.0,40.0]",340,25.860865825509215
"[52.0,340.0,51.0]",14,61.53007976694765
"[14.0,52.0,340.0]",60,61.006505941418666
"[42.0,2.0,11.0]",12,19.30511949702747
"[12.0,42.0,2.0]",24,19.723279472145297
"[24.0,12.0,42.0]",111,22.351469093053964
"[111.0,24.0,12.0]",13,28.336315203999032
"[112.0,250.0,21.0]",11,53.930339696509165
"[71.0,4.0,15.0]",3,22.741168983489104
"[31.0,3.0,71.0]",6,25.47437778705028
"[29.0,35.0,11.0]",21,21.641802231257348
"[18.0,45.0,3.0]",4,20.73420343784628
"[4.0,18.0,45.0]",30,21.461300549865285
"[6.0,1.0,52.0]",21,20.64141726660947
"[170.0,21.0,21.0]",12,34.664692645423024
"[12.0,170.0,21.0]",36,35.811180993759336
"[44.0,22.0,79.0]",28,29.70669962126965
"[10.0,28.0,44.0]",40,22.992265246996517
"[19.0,30.0,12.0]",14,20.27261085416857
"[13.0,20.0,52.0]",63,23.358493931075472
"[120.0,47.0,45.0]",36,35.581813568454336
"[36.0,120.0,47.0]",29,35.75614771598745
"[199.0,222.0,23.0]",60,59.37878484932348
"[57.0,70.0,112.0]",81,40.03386247599633
"[28.0,40.0,60.0]",21,27.888330183143566
"[53.0,155.0,155.0]",131,53.93517391286646
"[40.0,105.0,42.0]",55,33.921324898399604
"[41.0,15.0,66.0]",41,27.126848471259656
"[41.0,41.0,15.0]",91,23.90041158696896
"[30.0,39.0,34.0]",90,24.891716897612604
"[81.0,45.0,90.0]",391,36.999419856721104
"[70.0,391.0,81.0]",30,72.29994382667022
"[59.0,132.0,164.0]",60,53.0821641402007
"[40.0,31.0,36.0]",24,25.210560693363192
"[122.0,24.0,40.0]",7,32.69267417727786
"[7.0,122.0,24.0]",16,30.50332307329268
"[148.0,60.0,1.0]",36,34.430149489847025
"[53.0,158.0,105.0]",90,48.34048208615664
"[29.0,34.0,90.0]",33,30.885763897811312
"[33.0,29.0,34.0]",133,24.094670697098714
"[17.0,55.0,15.0]",41,23.14121800838965
"[51.0,41.0,40.0]",77,27.80692851169752
"[3.0,54.0,77.0]",37,29.046908799110465
"[57.0,27.0,17.0]",98,24.138767293171554
"[100.0,15.0,22.0]",57,27.505391949509367
"[45.0,11.0,26.0]",167,22.33796125870137
"[158.0,146.0,191.0]",44,67.16733897635454
"[37.0,96.0,44.0]",51,32.900955243357714
"[18.0,51.0,37.0]",57,25.407835213173062
"[43.0,17.0,30.0]",92,23.27077184521184
"[27.0,92.0,43.0]",23,31.403117035636416
"[80.0,23.0,27.0]",33,27.068214017984587
"[101.0,1.0,42.0]",66,28.454101793211848
"[136.0,66.0,101.0]",38,45.78050932236263
"[2.0,24.0,24.0]",24,19.43459333250516
"[24.0,24.0,24.0]",24,21.51799139839267
"[24.0,24.0,24.0]",72,21.51799139839267
"[72.0,24.0,24.0]",48,26.063587178510875
"[1.0,5.0,6.0]",26,15.1548633217671
"[24.0,26.0,1.0]",24,19.011464206185977
"[50.0,18.0,24.0]",3,23.331501550560596
"[26.0,60.0,2.0]",127,22.99514092753474
"[50.0,25.0,3.0]",58,21.60230875104919
"[160.0,58.0,50.0]",55,41.1509741431087
"[55.0,160.0,58.0]",31,43.182217626405766
"[19.0,31.0,55.0]",25,25.47109607050313
"[25.0,19.0,31.0]",2,21.900783327176594
"[8.0,12.0,20.0]",6,18.231894832275103
"[6.0,8.0,12.0]",52,16.662990936156408
"[3.0,32.0,52.0]",1,23.70886993434305
"[24.0,96.0,24.0]",3,29.302242143145882
"[1.0,3.0,24.0]",24,17.069486953199675
"[4.0,29.0,56.0]",49,23.95274891401676
"[25.0,24.0,49.0]",4,24.572209114349064
"[3.0,9.0,24.0]",39,17.907574339434035
"[39.0,3.0,9.0]",48,18.89237293013756
"[24.0,144.0,10.0]",48,32.834412669480486
"[5.0,4.0,3.0]",59,15.070406239968685
"[8.0,109.0,159.0]",17,45.17392940847705
"[17.0,8.0,109.0]",2,29.187619048118087
"[2.0,17.0,8.0]",30,16.783699782288082
