features,label,prediction
"[1.0,1.0,1.0]",1,14.130501386284468
"[2.0,1.0,1.0]",3,14.225201298370266
"[7.0,6.0,5.0]",1,15.71279667580418
"[1.0,1.0,7.0]",6,14.840785659213413
"[6.0,1.0,1.0]",3,14.604000946713448
"[1.0,4.0,2.0]",6,14.573225879470677
"[6.0,1.0,4.0]",2,14.95914308317792
"[2.0,1.0,1.0]",1,14.225201298370266
"[1.0,1.0,2.0]",2,14.248882098439292
"[2.0,2.0,1.0]",1,14.333315892047393
"[1.0,1.0,2.0]",1,14.248882098439292
"[1.0,6.0,1.0]",15,14.67107435467011
"[15.0,1.0,6.0]",2,16.04820371625973
"[1.0,5.0,4.0]",1,14.918101897457452
"[3.0,2.0,1.0]",3,14.428015804133189
"[1.0,3.0,5.0]",1,14.82025342225802
"[24.0,2.0,7.0]",1,17.126998230863848
"[1.0,2.0,1.0]",2,14.238615979961597
"[3.0,1.0,2.0]",1,14.438281922610885
"[8.0,1.0,3.0]",2,15.030162195194688
"[1.0,2.0,8.0]",1,15.067280965045365
"[7.0,1.0,1.0]",9,14.698700858799244
"[9.0,7.0,1.0]",1,15.536788245033604
"[1.0,9.0,7.0]",2,15.705702408630437
"[3.0,1.0,2.0]",2,14.438281922610885
"[3.0,3.0,3.0]",1,14.772891822119965
"[2.0,1.0,5.0]",12,14.69872414698956
"[5.0,12.0,2.0]",4,15.816942277230885
"[4.0,4.0,5.0]",2,15.212467752192536
"[2.0,4.0,2.0]",4,14.667925791556472
"[16.0,4.0,2.0]",5,15.993724560757617
"[3.0,1.0,4.0]",4,14.675043346920532
"[6.0,8.0,20.0]",1,17.610036633394998
"[1.0,1.0,6.0]",8,14.722404947058589
"[5.0,8.0,8.0]",12,16.094768175451314
"[1.0,1.0,13.0]",4,15.551069932142356
"[4.0,1.0,1.0]",13,14.414601122541857
"[13.0,4.0,1.0]",1,15.591244112345404
"[6.0,21.0,3.0]",18,17.003054244565657
"[1.0,5.0,17.0]",33,16.457051155470165
"[33.0,1.0,5.0]",1,17.634421421649236
"[1.0,33.0,1.0]",5,17.590168383952566
"[5.0,1.0,33.0]",9,18.29748382358202
"[3.0,28.0,14.0]",1,18.77794449775123
"[24.0,1.0,3.0]",4,16.545360788567425
"[17.0,6.0,3.0]",1,16.423034372352493
"[14.0,6.0,40.0]",5,20.51902098582359
"[5.0,14.0,6.0]",5,16.506694313204434
"[5.0,5.0,14.0]",25,16.480708667348875
"[4.0,1.0,4.0]",3,14.76974325900633
"[7.0,2.0,2.0]",1,14.925196164631195
"[1.0,7.0,2.0]",2,14.89756966050206
"[2.0,2.0,1.0]",1,14.333315892047393
"[6.0,1.0,13.0]",3,16.024569492571338
"[8.0,1.0,1.0]",7,14.793400770885041
"[7.0,8.0,1.0]",1,15.45550301453914
"[1.0,7.0,8.0]",2,15.607853933431004
"[2.0,1.0,7.0]",1,14.935485571299209
"[1.0,1.0,1.0]",1,14.130501386284468
"[24.0,18.0,12.0]",18,19.448735290472015
"[30.0,16.0,12.0]",6,19.800705575632534
"[18.0,6.0,30.0]",5,19.714013512618536
"[6.0,24.0,22.0]",6,19.576631556538693
"[12.0,2.0,54.0]",30,21.55449275711102
"[30.0,30.0,12.0]",12,21.314309887112326
"[16.0,6.0,12.0]",6,17.393760869660113
"[6.0,16.0,6.0]",1,16.817623412644487
"[6.0,12.0,28.0]",20,18.9895407053421
"[42.0,5.0,6.0]",6,19.037559717284736
"[18.0,10.0,12.0]",16,18.015619068540214
"[12.0,8.0,2.0]",6,16.047383287122944
"[9.0,16.0,12.0]",6,17.81200742183082
"[6.0,12.0,6.0]",6,16.385165037935977
"[42.0,19.0,6.0]",18,20.551164028764525
"[6.0,12.0,6.0]",6,16.385165037935977
"[6.0,6.0,12.0]",1,16.446761748802153
"[6.0,20.0,6.0]",6,17.250081787353
"[24.0,12.0,6.0]",38,18.089763455480302
"[38.0,24.0,12.0]",24,21.423221621735927
"[122.0,2.0,6.0]",98,26.28920890311703
"[98.0,122.0,2.0]",4,36.51663940569399
"[36.0,16.0,6.0]",12,19.658620775218367
"[6.0,6.0,12.0]",6,16.446761748802153
"[12.0,18.0,6.0]",2,17.60205207251352
"[2.0,12.0,18.0]",19,17.42693393545068
"[6.0,6.0,19.0]",6,17.27542673388592
"[6.0,6.0,6.0]",12,15.736477475873208
"[18.0,18.0,1.0]",20,17.578347984254176
"[1.0,4.0,3.0]",18,14.6916065916255
"[12.0,12.0,12.0]",1,17.663648783379696
"[1.0,12.0,12.0]",12,16.621949750435938
"[6.0,2.0,3.0]",1,14.948876964700224
"[4.0,4.0,1.0]",4,14.738944903573241
"[44.0,12.0,4.0]",13,19.747000272886574
"[12.0,6.0,3.0]",4,15.949534811923513
"[1.0,4.0,12.0]",8,15.757033001018916
"[1.0,2.0,8.0]",2,15.067280965045365
"[2.0,1.0,2.0]",4,14.343582010525088
"[4.0,9.0,4.0]",1,15.634660008423353
"[4.0,4.0,1.0]",8,14.738944903573241
"[3.0,2.0,2.0]",20,14.546396516288013
"[2.0,20.0,3.0]",2,16.516140002545345
"[4.0,6.0,2.0]",1,15.07355480308232
"[4.0,4.0,2.0]",25,14.857325615728065
"[10.0,25.0,4.0]",4,17.932692979772177
"[4.0,10.0,25.0]",4,18.228769557351782
"[8.0,4.0,2.0]",1,15.236125264071248
"[24.0,2.0,4.0]",2,16.771856094399375
"[22.0,1.0,2.0]",4,16.23758025224101
"[3.0,240.0,6.0]",1,40.751192660063765
"[3.0,2.0,1.0]",4,14.428015804133189
"[4.0,4.0,3.0]",3,14.975706327882888
"[8.0,5.0,2.0]",1,15.344239857748377
"[2.0,1.0,2.0]",1,14.343582010525088
"[4.0,1.0,2.0]",2,14.532981834696681
"[2.0,17.0,6.0]",8,16.546938357978433
"[4.0,1.0,7.0]",4,15.1248853954708
"[4.0,11.0,1.0]",4,15.495747059313135
"[4.0,4.0,11.0]",4,15.92275202512148
"[6.0,2.0,1.0]",2,14.712115540390577
"[1.0,6.0,6.0]",1,15.262977915444228
"[1.0,2.0,2.0]",1,14.356996692116422
"[2.0,2.0,2.0]",15,14.451696604202217
"[15.0,2.0,2.0]",6,15.682795461317564
"[2.0,1.0,6.0]",1,14.817104859144385
"[2.0,1.0,2.0]",1,14.343582010525088
"[1.0,1.0,2.0]",4,14.248882098439292
"[12.0,4.0,1.0]",1,15.496544200259608
"[2.0,3.0,3.0]",8,14.678191910034169
"[8.0,2.0,3.0]",2,15.138276788871817
"[5.0,2.0,7.0]",1,15.327699901233725
"[2.0,4.0,3.0]",3,14.786306503711296
"[5.0,3.0,4.0]",6,15.08067235844638
"[4.0,3.0,6.0]",6,15.222733870670233
"[2.0,6.0,4.0]",2,15.120916403220377
"[2.0,2.0,6.0]",3,14.925219452821512
"[2.0,2.0,11.0]",3,15.517123013595633
"[3.0,7.0,6.0]",1,15.560492333292949
"[5.0,10.0,4.0]",8,15.837474514186276
"[6.0,1.0,3.0]",1,14.840762371023096
"[11.0,1.0,6.0]",4,15.669404067916549
"[4.0,11.0,1.0]",2,15.495747059313135
"[8.0,3.0,2.0]",1,15.12801067039412
"[2.0,4.0,1.0]",3,14.549545079401648
"[2.0,1.0,2.0]",4,14.343582010525088
"[4.0,2.0,1.0]",2,14.522715716218984
"[1.0,2.0,4.0]",20,14.593758116426068
"[2.0,4.0,1.0]",1,14.549545079401648
"[1.0,3.0,1.0]",3,14.346730573638725
"[3.0,1.0,3.0]",6,14.556662634765708
"[2.0,2.0,8.0]",5,15.16198087713116
"[3.0,5.0,2.0]",2,14.870740297319397
"[1.0,2.0,2.0]",8,14.356996692116422
"[4.0,5.0,2.0]",1,14.965440209405193
"[1.0,1.0,4.0]",2,14.48564352274894
"[2.0,1.0,1.0]",4,14.225201298370266
"[3.0,2.0,7.0]",2,15.138300077062132
"[6.0,2.0,3.0]",2,14.948876964700224
"[4.0,9.0,2.0]",3,15.397898584113705
"[4.0,4.0,3.0]",8,14.975706327882888
"[8.0,4.0,4.0]",2,15.472886688380896
"[2.0,3.0,2.0]",1,14.559811197879345
"[2.0,6.0,1.0]",4,14.765774266755905
"[6.0,4.0,2.0]",10,15.046725439899657
"[10.0,6.0,4.0]",4,15.878515699906744
"[4.0,10.0,6.0]",2,15.979536026410129
"[1.0,2.0,2.0]",2,14.356996692116422
"[6.0,2.0,1.0]",3,14.712115540390577
"[4.0,8.0,6.0]",2,15.763306839055872
"[1.0,2.0,1.0]",1,14.238615979961597
"[4.0,23.0,2.0]",2,16.911502895593497
"[3.0,1.0,1.0]",4,14.319901210456061
"[48.0,240.0,1.0]",144,44.42078514315047
"[4.0,1.0,1.0]",2,14.414601122541857
"[2.0,3.0,2.0]",6,14.559811197879345
"[6.0,6.0,6.0]",8,15.736477475873208
"[8.0,6.0,6.0]",6,15.9258773000448
"[3.0,2.0,6.0]",6,15.019919364907308
"[6.0,3.0,2.0]",2,14.938610846222529
"[2.0,6.0,3.0]",4,15.002535691065553
"[6.0,3.0,3.0]",3,15.056991558377351
"[3.0,1.0,3.0]",2,14.556662634765708
"[3.0,49.0,2.0]",4,19.62778241911303
"[1.0,13.0,1.0]",3,15.427876510410005
"[1.0,2.0,3.0]",1,14.475377404271244
"[1.0,1.0,2.0]",1,14.248882098439292
"[24.0,1.0,6.0]",1,16.900502925031894
"[1.0,24.0,1.0]",3,16.617137040858413
"[4.0,3.0,1.0]",6,14.630830309896112
"[16.0,4.0,12.0]",4,17.177531682305855
"[5.0,4.0,2.0]",7,14.952025527813861
"[7.0,5.0,4.0]",4,15.486301369972228
"[2.0,4.0,4.0]",3,14.90468721586612
"[2.0,3.0,2.0]",12,14.559811197879345
"[2.0,8.0,2.0]",3,15.100384166264984
"[3.0,2.0,8.0]",2,15.256680789216956
"[1.0,3.0,9.0]",24,15.293776270877316
"[24.0,1.0,3.0]",4,16.545360788567425
"[1.0,1.0,6.0]",4,14.722404947058589
"[2.0,2.0,4.0]",4,14.688458028511864
"[2.0,1.0,1.0]",1,14.225201298370266
"[1.0,2.0,1.0]",2,14.238615979961597
"[2.0,3.0,1.0]",8,14.44143048572452
"[2.0,8.0,2.0]",48,15.100384166264984
"[48.0,2.0,8.0]",1,19.518176833077774
"[1.0,48.0,2.0]",2,19.330268001264308
"[2.0,1.0,48.0]",24,19.78909476964699
"[1.0,1.0,2.0]",2,14.248882098439292
"[2.0,13.0,2.0]",1,15.640957134650623
"[2.0,1.0,1.0]",2,14.225201298370266
"[2.0,1.0,2.0]",2,14.343582010525088
"[2.0,2.0,1.0]",1,14.333315892047393
"[2.0,1.0,1.0]",1,14.225201298370266
"[1.0,2.0,1.0]",1,14.238615979961597
"[1.0,4.0,2.0]",1,14.573225879470677
"[24.0,3.0,1.0]",2,16.524828551612032
"[16.0,8.0,4.0]",30,16.662944359775775
"[30.0,16.0,8.0]",4,19.327182727013238
"[7.0,4.0,30.0]",5,18.456085292320523
"[1.0,2.0,5.0]",4,14.712138828580892
"[6.0,2.0,8.0]",8,15.540780525474345
"[4.0,6.0,2.0]",2,15.07355480308232
"[4.0,4.0,24.0]",2,17.46170128313419
"[18.0,2.0,2.0]",2,15.966895197574953
"[4.0,4.0,6.0]",4,15.33084846434736
"[4.0,4.0,4.0]",2,15.094087040037712
"[2.0,12.0,2.0]",2,15.532842540973496
"[22.0,2.0,2.0]",2,16.345694845918135
"[2.0,22.0,2.0]",1,16.613988477744776
"[24.0,312.0,72.0]",120,58.337268560837074
"[24.0,120.0,24.0]",48,31.896992391396957
"[48.0,24.0,120.0]",72,35.155337655314874
"[24.0,24.0,48.0]",24,24.359128490108446
"[48.0,24.0,48.0]",24,26.63192638016755
"[72.0,26.0,72.0]",48,31.962090549296683
"[96.0,24.0,96.0]",24,36.859796343717306
"[24.0,24.0,96.0]",48,30.041402673539995
"[24.0,48.0,24.0]",96,24.11274164664374
"[48.0,24.0,48.0]",24,26.63192638016755
"[24.0,48.0,48.0]",48,26.953878738359517
"[24.0,48.0,72.0]",48,29.795015830075293
"[72.0,48.0,48.0]",24,31.499474518477722
"[24.0,24.0,72.0]",48,27.20026558182422
"[96.0,48.0,24.0]",72,30.931135316821052
"[72.0,96.0,48.0]",24,36.68897501497986
"[48.0,24.0,24.0]",72,23.790789288451773
"[2.0,24.0,24.0]",24,19.43459333250516
"[120.0,24.0,24.0]",24,30.609182958629084
"[24.0,120.0,24.0]",24,31.896992391396957
"[72.0,72.0,24.0]",24,31.25308767501302
"[24.0,72.0,72.0]",24,32.38976607832636
"[144.0,240.0,24.0]",24,56.23473308294783
"[72.0,24.0,48.0]",74,28.90472427022665
"[99.0,264.0,24.0]",24,54.567987287338084
"[24.0,48.0,48.0]",48,26.953878738359517
"[24.0,24.0,48.0]",48,24.359128490108446
"[96.0,106.0,312.0]",1,71.29542685068377
"[25.0,1.0,96.0]",1,27.649466931051847
"[96.0,1.0,25.0]",12,25.96813012615086
"[72.0,26.0,1.0]",48,23.557059986304182
"[48.0,72.0,26.0]",27,29.217051209263566
"[24.0,72.0,28.0]",24,27.18101474351411
"[73.0,24.0,24.0]",3,26.158287090596673
"[2.0,2.0,8.0]",4,15.16198087713116
"[1.0,2.0,10.0]",8,15.304042389355013
"[2.0,5.0,8.0]",2,15.486324658162545
"[2.0,2.0,2.0]",4,14.451696604202217
"[8.0,4.0,2.0]",2,15.236125264071248
"[8.0,3.0,2.0]",3,15.12801067039412
"[3.0,8.0,3.0]",2,15.313464790505604
"[2.0,5.0,2.0]",2,14.7760403852336
"[2.0,2.0,5.0]",2,14.806838740666688
"[2.0,1.0,1.0]",2,14.225201298370266
"[4.0,2.0,2.0]",2,14.641096428373809
"[2.0,4.0,2.0]",2,14.667925791556472
"[1.0,4.0,11.0]",3,15.638652288864092
"[9.0,9.0,3.0]",5,15.989778856697509
"[1.0,2.0,2.0]",20,14.356996692116422
"[3.0,3.0,9.0]",8,15.483176095048908
"[2.0,6.0,4.0]",2,15.120916403220377
"[2.0,2.0,6.0]",2,14.925219452821512
"[3.0,2.0,5.0]",6,14.901538652752485
"[5.0,6.0,3.0]",2,15.28663542732294
"[4.0,1.0,2.0]",2,14.532981834696681
"[4.0,7.0,6.0]",4,15.655192245378744
"[4.0,3.0,4.0]",85,14.985972446360584
"[3.0,58.0,2.0]",1,20.60081376220718
"[1.0,4.0,3.0]",1,14.6916065916255
"[6.0,14.0,14.0]",7,17.548439922528825
"[29.0,7.0,6.0]",25,18.022690047523643
"[25.0,29.0,7.0]",46,20.140792172232096
"[16.0,1.0,6.0]",175,16.14290362834553
"[12.0,22.0,175.0]",5,38.04085080138728
"[8.0,30.0,12.0]",60,19.230911821224815
"[33.0,263.0,80.0]",10,54.838998376668556
"[77.0,10.0,33.0]",40,26.08890883685348
"[390.0,3.0,62.0]",38,58.40621981645761
"[38.0,390.0,3.0]",78,59.927736498171356
"[71.0,78.0,38.0]",101,33.464405295157526
"[101.0,71.0,78.0]",31,40.28382898818447
"[31.0,101.0,71.0]",375,36.06960796740882
"[375.0,31.0,101.0]",27,64.62977753216839
"[2.0,15.0,33.0]",49,19.526988398804423
"[3.0,8.0,97.0]",84,26.441251733059055
"[84.0,3.0,8.0]",13,23.035488261843557
"[24.0,2.0,1.0]",1,16.416713957934903
"[2.0,1.0,2.0]",1,14.343582010525088
"[20.0,7.0,2.0]",1,16.696867990132183
"[6.0,2.0,21.0]",2,17.079729783487057
"[8.0,2.0,6.0]",349,15.493418925336288
"[349.0,8.0,2.0]",5,47.96125366003619
"[6.0,1.0,2.0]",14,14.722381658868272
"[1157.0,14.0,6.0]",2647,125.60099303604139
"[464.0,613.0,346.0]",558,164.9840377058246
"[86.0,494.0,376.0]",687,119.8732556544602
"[687.0,86.0,494.0]",1697,146.6460726320246
"[366.0,188.0,325.0]",272,107.26874905338589
"[272.0,366.0,188.0]",1819,101.39319742663895
"[4.0,4.0,4.0]",12,15.094087040037712
"[12.0,6.0,48.0]",12,21.27666685889059
"[6.0,12.0,1.0]",2,15.793261477161856
"[12.0,4.0,7.0]",2,16.20682847318855
"[5.0,24.0,1.0]",7,16.995936689201596
"[6.0,12.0,7.0]",4,16.5035457500908
"[9.0,5.0,4.0]",3,15.67570119414382
"[1.0,17.0,5.0]",3,16.333857733737812
"[3.0,1.0,17.0]",6,16.213992604933246
"[1.0,3.0,16.0]",17,16.122441255961085
"[16.0,17.0,1.0]",16,17.280833566405455
"[16.0,16.0,16.0]",16,18.94842965505069
"[16.0,16.0,16.0]",7,18.94842965505069
"[16.0,32.0,16.0]",1,20.678263153884735
"[1.0,160.0,32.0]",2,34.99052385774736
"[2.0,16.0,17.0]",5,17.741011598004366
"[7.0,2.0,16.0]",16,16.582526134798734
"[3.0,1.0,16.0]",5,16.09561189277842
"[16.0,16.0,2.0]",8,17.29109968488315
"[8.0,16.0,16.0]",6,18.19083035836432
"[6.0,8.0,16.0]",10,17.136513784775705
"[1.0,2.0,16.0]",21,16.014326662283956
"[16.0,16.0,21.0]",16,19.540333215824806
"[16.0,16.0,16.0]",1,18.94842965505069
"[18.0,32.0,16.0]",2,20.867662978056327
"[2.0,18.0,32.0]",32,19.732951467680984
"[3.0,1.0,16.0]",17,16.09561189277842
"[5.0,3.0,4.0]",3,15.08067235844638
"[16.0,3.0,5.0]",6,16.24075210354496
"[1.0,12.0,20.0]",12,17.56899544767453
"[24.0,4.0,1.0]",24,16.63294314528916
"[24.0,36.0,12.0]",26,21.394797976660318
"[26.0,24.0,36.0]",18,23.12795976842215
"[12.0,36.0,18.0]",12,20.96868330455971
"[16.0,26.0,3.0]",14,18.490626333809256
"[24.0,2.0,14.0]",36,17.955663215947617
"[18.0,24.0,30.0]",36,21.660076198806838
"[36.0,18.0,24.0]",3,22.005702781359453
"[25.0,12.0,9.0]",13,18.539605504030572
"[13.0,25.0,12.0]",6,19.163838413268156
"[33.0,4.0,102.0]",2,29.441694281698545
"[18.0,27.0,53.0]",3,24.707176359399174
"[4.0,2.0,4.0]",4,14.877857852683457
"[3.0,10.0,2.0]",8,15.411313265705036
"[4.0,22.0,1.0]",2,16.685007589761543
"[12.0,2.0,4.0]",2,15.635457149369824
"[4.0,2.0,12.0]",1,15.824903549922048
"[4.0,5.0,12.0]",2,16.149247330953433
"[4.0,146.0,10.0]",2,31.156643615118828
"[2.0,8.0,2.0]",3,15.100384166264984
"[3.0,3.0,2.0]",18,14.65451110996514
"[8.0,18.0,3.0]",3,16.868110287705864
"[2.0,2.0,3.0]",3,14.570077316357041
"[12.0,2.0,2.0]",6,15.398695725060175
"[5.0,3.0,1.0]",8,14.72553022198191
"[4.0,8.0,5.0]",2,15.644926126901048
"[2.0,1.0,2.0]",2,14.343582010525088
"[4.0,2.0,2.0]",4,14.641096428373809
"[4.0,4.0,2.0]",2,14.857325615728065
"[2.0,2.0,3.0]",2,14.570077316357041
"[1.0,6.0,2.0]",1,14.789455066824932
"[1.0,1.0,6.0]",3,14.722404947058589
"[24.0,24.0,72.0]",24,27.20026558182422
"[2.0,4.0,12.0]",20,15.851732913104712
"[15.0,12.0,20.0]",2,18.894794216875674
"[4.0,27.0,1.0]",13,17.225580558147186
"[72.0,17.0,3.0]",2,22.82079006751968
"[4.0,1.0,12.0]",1,15.71678895624492
"[12.0,1.0,4.0]",12,15.527342555692696
"[2.0,12.0,64.0]",48,22.87244669457258
"[14.0,48.0,2.0]",13,20.561366858379657
"[24.0,4.0,1.0]",24,16.63294314528916
"[25.0,1.0,24.0]",24,19.126055655904523
"[17.0,24.0,24.0]",3,20.8550920137921
"[3.0,17.0,24.0]",24,18.77249108885106
"[24.0,3.0,17.0]",97,18.418919946089215
"[26.0,97.0,24.0]",27,29.599756560994607
"[34.0,38.0,36.0]",9,25.39916337658831
"[21.0,1.0,21.0]",27,18.392113871096868
"[15.0,19.0,54.0]",31,23.676540585879586
"[3.0,9.0,2.0]",19,15.303198672027909
"[6.0,19.0,3.0]",63,16.7868250572114
"[24.0,63.0,6.0]",13,23.60360773301383
"[12.0,12.0,12.0]",12,17.663648783379696
"[12.0,24.0,12.0]",1,18.96102390750523
"[96.0,1.0,12.0]",20,24.429180868138147
"[24.0,20.0,96.0]",2,29.60894429883148
"[12.0,12.0,1.0]",43,16.361460949676633
"[19.0,43.0,12.0]",1,21.678100571971235
"[64.0,24.0,1.0]",12,22.58323150226356
"[24.0,3.0,41.0]",3,21.26005703780499
"[53.0,1.0,30.0]",66,22.487937467235753
"[4.0,36.0,29.0]",12,21.513271841576408
"[12.0,5.0,12.0]",1,16.9068466276398
"[8.0,8.0,2.0]",2,15.66858363877976
"[2.0,8.0,8.0]",12,15.810668439193929
"[6.0,3.0,1.0]",8,14.820230134067705
"[8.0,10.0,8.0]",6,16.59509709906296
"[8.0,5.0,16.0]",3,17.00156982791591
"[3.0,3.0,8.0]",2,15.364795382894084
"[4.0,4.0,8.0]",7,15.567609888657008
"[7.0,4.0,4.0]",8,15.3781867762951
"[12.0,25.0,12.0]",4,19.06913850118236
"[27.0,4.0,12.0]",24,18.219230715249612
"[18.0,14.0,24.0]",54,19.868645989106614
"[6.0,2.0,54.0]",2,20.986293284596247
"[2.0,6.0,2.0]",12,14.884154978910729
"[4.0,1.0,8.0]",4,15.243266107625624
"[4.0,1.0,4.0]",2,14.76974325900633
"[22.0,2.0,4.0]",3,16.582456270227784
"[2.0,2.0,2.0]",4,14.451696604202217
"[4.0,4.0,77.0]",12,23.735879027339863
"[2.0,12.0,4.0]",6,15.769603965283144
"[2.0,6.0,2.0]",6,14.884154978910729
"[6.0,10.0,6.0]",5,16.16893585058172
"[2.0,3.0,2.0]",2,14.559811197879345
"[2.0,2.0,3.0]",12,14.570077316357041
"[5.0,12.0,2.0]",2,15.816942277230885
"[48.0,1.0,4.0]",14,18.936539390781352
"[12.0,16.0,14.0]",8,18.332868582397857
"[4.0,416.0,10.0]",58,60.34758390794339
"[16.0,4.0,4.0]",1,16.230485985067265
"[5.0,12.0,1.0]",62,15.69856156507606
"[2.0,1.0,3.0]",1,14.461962722679912
"[1.0,2.0,1.0]",1,14.238615979961597
"[24.0,2.0,6.0]",6,17.008617518709023
"[6.0,6.0,24.0]",4,17.86733029466004
"[2.0,4.0,16.0]",5,16.32525576172401
"[40.0,5.0,2.0]",52,18.37463704449385
"[22.0,7.0,14.0]",5,18.30683636016166
"[1.0,9.0,7.0]",2,15.705702408630437
"[4.0,2.0,1.0]",3,14.522715716218984
"[1.0,3.0,4.0]",4,14.701872710103196
"[4.0,1.0,3.0]",1,14.651362546851505
"[1.0,4.0,1.0]",1,14.454845167315852
"[1.0,1.0,2.0]",1,14.248882098439292
"[2.0,1.0,1.0]",1,14.225201298370266
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,1.0]",1,14.130501386284468
"[8.0,2.0,3.0]",3,15.138276788871817
"[3.0,8.0,2.0]",4,15.19508407835078
"[1.0,1.0,4.0]",3,14.48564352274894
"[3.0,1.0,1.0]",10,14.319901210456061
"[3.0,10.0,3.0]",1,15.52969397785986
"[2.0,2.0,1.0]",1,14.333315892047393
"[1.0,1.0,2.0]",1,14.248882098439292
"[8.0,9.0,3.0]",1,15.895078944611711
"[8.0,2.0,1.0]",1,14.901515364562169
"[2.0,1.0,1.0]",1,14.225201298370266
"[1.0,1.0,4.0]",2,14.48564352274894
"[2.0,1.0,1.0]",4,14.225201298370266
"[4.0,2.0,1.0]",5,14.522715716218984
"[2.0,2.0,3.0]",8,14.570077316357041
"[8.0,2.0,2.0]",5,15.019896076716993
"[5.0,8.0,2.0]",5,15.384483902522373
"[5.0,5.0,8.0]",5,15.770424394419932
"[6.0,2.0,5.0]",5,15.185638389009872
"[2.0,5.0,8.0]",1,15.486324658162545
"[1.0,2.0,5.0]",2,14.712138828580892
"[6.0,4.0,4.0]",7,15.283486864209305
"[2.0,4.0,1.0]",1,14.549545079401648
"[1.0,11.0,3.0]",3,15.448408747365397
"[3.0,1.0,11.0]",3,15.503708332004301
"[3.0,7.0,3.0]",1,15.205350196828476
"[2.0,1.0,2.0]",2,14.343582010525088
"[2.0,1.0,7.0]",7,14.935485571299209
"[2.0,1.0,3.0]",2,14.461962722679912
"[1.0,2.0,3.0]",4,14.475377404271244
"[4.0,1.0,2.0]",14,14.532981834696681
"[2.0,14.0,4.0]",2,15.985833152637401
"[1.0,2.0,2.0]",2,14.356996692116422
"[2.0,2.0,2.0]",1,14.451696604202217
"[1.0,2.0,2.0]",5,14.356996692116422
"[5.0,3.0,2.0]",2,14.843910934136733
"[8.0,6.0,2.0]",3,15.452354451425505
"[39.0,2.0,4.0]",4,18.192354775686315
"[6.0,6.0,4.0]",1,15.49971605156356
"[3.0,3.0,42.0]",6,19.389739596158098
"[3.0,3.0,1.0]",6,14.536130397810316
"[1.0,3.0,1.0]",1,14.346730573638725
"[4.0,1.0,2.0]",6,14.532981834696681
"[3.0,1.0,3.0]",5,14.556662634765708
"[1.0,3.0,6.0]",1,14.938634134412844
"[3.0,2.0,6.0]",1,15.019919364907308
"[48.0,48.0,158.0]",15,42.24855496544926
"[13.0,11.0,144.0]",24,33.27648810622513
"[24.0,13.0,11.0]",75,18.789781609931552
"[36.0,75.0,24.0]",2,28.168234620955747
"[36.0,24.0,24.0]",12,22.65439034342222
"[5.0,12.0,12.0]",24,17.000749398779124
"[12.0,24.0,5.0]",12,18.132358922421464
"[24.0,12.0,12.0]",3,18.800047728409247
"[24.0,3.0,12.0]",14,17.827016385315094
"[30.0,14.0,24.0]",28,21.005044934136166
"[24.0,12.0,1.0]",2,17.497859894706185
"[50.0,4.0,2.0]",24,19.21352157167468
"[12.0,12.0,2.0]",12,16.479841661831458
"[6.0,1.0,12.0]",3,15.906188780416512
"[24.0,49.0,26.0]",54,24.45761766463052
"[54.0,24.0,49.0]",288,27.31850656483715
"[361.0,27.0,25.0]",72,53.87458626449211
"[72.0,361.0,27.0]",6,62.85334738416748
"[24.0,2.0,24.0]",1,19.139470337495855
"[11.0,4.0,1.0]",3,15.401844288173812
"[24.0,1.0,3.0]",2,16.545360788567425
"[2.0,1.0,24.0]",16,16.947957677931214
"[4.0,4.0,25.0]",26,17.580081995289014
"[2.0,24.0,48.0]",4,22.275730424220935
"[4.0,2.0,24.0]",2,17.245472095779935
"[2.0,4.0,2.0]",5,14.667925791556472
"[27.0,24.0,26.0]",6,22.038852558959704
"[6.0,27.0,24.0]",9,20.137736761879726
"[2.0,1.0,21.0]",29,16.592815541466745
"[5.0,2.0,1.0]",1,14.61741562830478
"[2.0,12.0,50.0]",2,21.215116724405046
"[1.0,1.0,7.0]",36,14.840785659213413
"[12.0,4.0,36.0]",12,19.639869125678448
"[24.0,12.0,12.0]",1,18.800047728409247
"[1.0,24.0,12.0]",24,17.919324874561475
"[24.0,1.0,24.0]",1,19.03135574381873
"[24.0,1.0,24.0]",3,19.03135574381873
"[1.0,1.0,3.0]",48,14.367262810594116
"[2.0,48.0,1.0]",9,19.306587201195278
"[6.0,9.0,2.0]",3,15.587298408285296
"[24.0,3.0,6.0]",12,17.116732112386153
"[1.0,6.0,13.0]",1,16.091642900527997
"[1.0,1.0,6.0]",1,14.722404947058589
"[3.0,13.0,1.0]",12,15.617276334581597
"[6.0,3.0,1.0]",2,14.820230134067705
"[2.0,2.0,6.0]",9,14.925219452821512
"[9.0,3.0,2.0]",3,15.222710582479916
"[3.0,3.0,4.0]",1,14.891272534274789
"[2.0,1.0,3.0]",3,14.461962722679912
"[3.0,1.0,1.0]",5,14.319901210456061
"[3.0,13.0,6.0]",3,16.209179895355717
"[3.0,3.0,13.0]",12,15.956698943668204
"[1.0,3.0,1.0]",2,14.346730573638725
"[2.0,6.0,10.0]",1,15.83120067614932
"[1.0,3.0,4.0]",13,14.701872710103196
"[3.0,136.0,75.0]",2,37.67554405632531
"[7.0,2.0,3.0]",6,15.04357687678602
